Time,RR interval,HRV,Heart Rate
398.364,0.822,822.0,72.99270072992701
399.164,0.8,800.0,75.0
399.957,0.793,793.0,75.66204287515762
400.801,0.844,844.0,71.09004739336493
401.636,0.835,835.0,71.8562874251497
402.49,0.854,854.0,70.2576112412178
403.37,0.88,880.0,68.18181818181819
404.181,0.811,811.0,73.98273736128236
404.994,0.813,813.0,73.80073800738008
405.796,0.802,802.0,74.81296758104737
406.557,0.761,761.0,78.84362680683311
407.349,0.792,792.0,75.75757575757575
408.152,0.803,803.0,74.719800747198
408.969,0.817,817.0,73.43941248470013
409.78,0.811,811.0,73.98273736128236
410.564,0.784,784.0,76.53061224489795
411.38,0.816,816.0,73.52941176470588
412.196,0.816,816.0,73.52941176470588
412.984,0.788,788.0,76.14213197969544
413.833,0.849,849.0,70.67137809187278
414.661,0.828,828.0,72.46376811594203
415.465,0.804,804.0,74.62686567164178
416.309,0.844,844.0,71.09004739336493
417.097,0.788,788.0,76.14213197969544
417.858,0.761,761.0,78.84362680683311
418.613,0.755,755.0,79.47019867549669
419.337,0.724,724.0,82.87292817679558
